,id,count,hate_speech,offensive_language,neither,class,tweet
20838,21289,3,1,0,2,2,Shylock &amp; Wongs: 3 Incidents of Democrat Bigotry In 3 Weeks - Media Mum http://t.co/rX8ynPg1Yd via @BreitbartNews
20845,21296,3,0,1,2,2,Sierra almost got caught with the ole hick &#128514;&#128514;&#128514;
20846,21297,3,0,0,3,2,Sighs of relief from Beijing Guoan fans &amp; #China's govt as club nips Japanese rival 2-1 in tense match: #football http://t.co/EesEOR7Iba
20851,21302,3,0,0,3,2,Sinai Jihadi Group Beheads 3 Accused of Being 'Spies of the Jews' http://t.co/3CDOsElI1k via @BreitbartNews
20866,21317,3,0,0,3,2,"Sitting alone watching White Chicks, no pants, fuzzy blankets, tea || turn up"
20868,21319,3,0,1,2,2,"Sitting on the deck, enjoying a #StoneIPA, watching/smelling the neighbors burn trash. #Missouri http://t.co/VlnhyAhaEW"
20869,21320,3,0,1,2,2,"Sitting on the deck, enjoying a #StoneIPA, watching/smelling the neighbors burn trash. #Missouri http://t.co/m9wYnrLtWz"
20871,21322,3,0,0,3,2,Sixten just shoved like 8 Oreos down his throat
20874,21325,3,0,0,3,2,Skippy and the Kats. #FezBandName @RonandFezSXM
20876,21327,3,0,1,2,2,Slack jawed yokel husband http://t.co/VE1PWFrz9t
20916,21367,6,0,0,6,2,Smuggled letter by Gaza tunnel digger details suffering under Hamas rule http://t.co/jusiee1yhK via @TheMuslimIssue
20934,21385,3,0,0,3,2,So I'm at #tedgibson and Ted is getting his hair colored right beside me. Heeeey!
20935,21386,3,0,0,3,2,"So I've been pretty paranoid about the cooling weather bringing about an abundance of birds in Austin, NYC and Philadelphia."
20936,21387,3,0,0,3,2,So Politico says Rney will win and then goes after Gallup for doing the same thing. LMAO at you #teabaggers #morningjoe
20938,21389,3,0,1,2,2,So am I the only cracker up playing his guitar (thank you @Tampa_Rick ) on this Saturday night?
20951,21402,3,0,0,3,2,"So i bought condoms for my party at rite aid and the lady gave me a dirty look, just now i came back and bought trash bags #imagineherface"
20958,21409,3,0,0,3,2,"So let's see what you look like in the AM without the 10 filters and colored contact lenses, your followers are dying to know 

@uberfoxy"
20963,21414,3,1,0,2,2,So many weird people in the ghetto at this time.
20964,21415,3,0,1,2,2,So much for #UCLA being the team to beat they are trash
20965,21416,3,1,0,2,2,So much more going on but hypocrisy doesn't sit well with me. My redneck family from central Illinois more black then Bieber!
20968,21419,3,0,0,3,2,"So my daughter seen Charlie Villanueva... Questions on 1,000 &#128514;&#128514;&#128514;&#128514;"
20970,21421,3,0,0,3,2,"So my light was off &amp; door was closed , mom walks in turn lights on . Tells me to take trash out in the morning . then walked out.. Light on"
20975,21426,3,0,1,2,2,So now been trill is trash cus asap said so &#128533; ok
20979,21430,3,0,0,3,2,So real it's unreal LOL #Yankees #WorldSeries #27andCounting #MLB #MLBtheShow12 http://t.co/tdMrBsnP
20990,21441,3,0,0,3,2,"So we are not even two full games into the season, and the fairweather whining is already in full effect? #Yankees"
20996,21447,3,0,0,3,2,"So you don't want to see the true life story of American heroes, Bizzy, Lazy, Krayzie &amp; Wish... you wanna watch hillbillies shoot pumpkins"
21000,21451,3,0,0,3,2,"So, I can get into something closely approximating the full bird of paradise yoga pose. TIME TO MAKE MY RAGDOLL COSPLAY"
21001,21452,3,0,0,3,2,"So, about this flappy bird game then."
21015,21466,3,1,0,2,2,Some Douche cubs redneck cubs fan freaked out asking if bites..... No you bloody BERK!!! He's like the&#8230; http://t.co/ulc6CMVtki
21016,21467,3,0,0,3,2,Some Jihadi posted a bio of the #ISIS boss Mr Awad with excellent sociological info. Can't thank him/her enough for the gift.
21017,21468,6,0,0,6,2,Some are oval and some are pink some are blue and some are just yellow
21025,21476,3,0,0,3,2,"Some black people live in an entirely different world where everything is peaches and cream, apparently. Take off the rose colored glasses."
21063,21516,3,0,0,3,2,"Someone at my household wants to die. I get all excited to enjoy a couple of Oreos, but someone left ONLY ONE. ONE FRIGGIN' OREO. &#128545;&#128548;&#128544;&#128298;&#128299;"
21066,21519,3,0,0,3,2,Someone come take these brownies away from me before I eat the whole pan!
21068,21521,3,0,0,3,2,Someone please bring me Goldfish crackers
21069,21522,3,0,1,2,2,Someone probably told him 6 God was trash.
21070,21523,3,0,0,3,2,"Someone should explain to Blake griffin that talking trash to an opposing 3rd string is unbecoming, even amongst clippers."
21072,21525,3,1,0,2,2,Someone tell @RSherman_25 his dreads are part of the uniform. I'd pull your hair too. Why are you trash talking? Cut your Doodoo braids.
21074,21527,3,0,0,3,2,Someone tell the royals to stay home there trash&#128553;
21078,21531,3,0,0,3,2,"Someone's mother called me a ""handsome, buff, yellow thang"" last night... my ego was temporarily elevated and @binniemouse was dying lol"
21085,21538,3,0,0,3,2,"Sometimes I wish I had a cute pet monkey, but then I remember it would probably defecate everywhere, beat me up, and destroy my house."
21093,21546,3,0,1,2,2,"Sometimes, even I gotta tell these hoes to grow up smh"
21104,21557,3,0,0,3,2,Sooo my first aid/cpr certification came in handy tonight. Glad I didn't lose my monkey @Bekkalina13
21106,21559,3,0,0,3,2,"Sore Loser Charlie Crist Won&#8217;t Give Concession Speech, Calls For Recount http://t.co/MVhecTyUYs #tcot #pjnet"
21107,21560,3,1,0,2,2,"Sorry Sam, I went to @elonuniversity RT @wulfpacksam83: Is wes durham woody durham son???? If so, why is that tar baby doing a PACK game."
21109,21562,3,0,1,2,2,Sorry all my fellow negros
21117,21571,3,0,0,3,2,Sources say that Charlie Crist is on the phone with Rick Scott as I type this to concede.
21119,21573,3,0,0,3,2,Space brownies &#128125;
21123,21578,3,0,0,3,2,"Speaking of ford and garland, I need to get my sub from there. And a job application. Lol killin 2 birds with one stone!! #merica"
21125,21580,3,0,0,3,2,"Special thanks to Tina, Charlie and staff at Waverly Hills... thanks to everyone that dedicated time to make the... http://bit.ly/aKyqk2"
21136,21592,3,0,0,3,2,Stafford trash without Megatron #fantasyfootballproblems
21144,21600,3,0,0,3,2,Stay warm &#10052;&#65039;&#127744; #beanies #sweaterweather #booty4ever http://t.co/zPTCkqybAM
21146,21602,3,0,0,3,2,Stayin up late to watch #Ichiro #Yankees
21148,21604,3,0,0,3,2,Step up and take your oppurtunity! #freshfaces #iubb #hoosiers
21150,21606,3,0,1,2,2,Stephan A Smith saying Jay Cutlers shouldn't be a MVP candidate is just straight up retarded
21170,21627,3,0,0,3,2,"Stop Smokin' Bathsalt, Charlie Brown! #rejectedpeanutsspecials"
21177,21634,3,0,1,2,2,Stop rt'ing Celtics trash please
21190,21649,3,0,0,3,2,"Study by Center for Biological Diversity called (taxpayer funded) Ivanpah a &#8220;mega-trap&#8221;-will kill 28,000 birds year. http://t.co/xPXEhne29E"
21216,21676,3,0,0,3,2,Such a trash episode of the walking dead tonight.
21219,21679,3,0,1,2,2,Suddenlink is trash. Y'all know how important Bubble Guppies is to our day?
21226,21686,3,0,0,3,2,Sunday's are the day to chug through while everyone else around you is obsessing with what their fave football team does and fantasy league.
21230,21691,3,0,1,2,2,Supporters of officer Darren Wilson rally in St Louis http://t.co/HtfgJJ7kYt #ferguson #kkk #tcot #tpot #teabaggers #teaparty
21234,21695,3,0,0,3,2,"Surprise, surprise! TSA trashes Brandon Darby's Border Patrol sources http://t.co/EtDKzFrRzK"
21235,21696,3,0,1,2,2,Surrender of Divinity - Conquerors of the Apocalypse: http://t.co/9Qv5RsY1p3 via @youtube &gt;Oriental Black Metal Hell!!
21240,21701,3,0,0,3,2,Swap meet bound #beaner
21242,21703,3,0,1,2,2,Sweet Jesus #morningjoe are you going to split screen Rep James Clyburn &amp; Charlie Daniels at the same time? #morningjoe
21245,21706,3,0,0,3,2,"Sweet baby birds, you crack me up. ~~ Houston Foodlovers http://t.co/2Idh4BatO1"
21247,21708,3,0,1,2,2,"Sweet yellow bone thang, I call her Honey mustard... http://t.co/IsFduDu9bx"
21248,21709,3,0,0,3,2,Sweet! Just found that box of Twinkies I bought last year for $225.00! I bet its at least tripled by now! Such a no-brainer buy!
21263,21724,3,0,0,3,2,"TRUST ME #Seattle&gt; WE GIVE #Thanksgiving it's DUE&gt; A huge, flightless bird? Dream come true for European bird eaters......."
21269,21730,3,0,1,2,2,Taco Bell is super trash when you're sober
21276,21737,3,0,0,3,2,Taking out a second mortgage and betting it all on the Yankees winning the World Cup. They win a lot; seemed like a no-brainer to me.
21287,21748,3,0,0,3,2,Taria the filterless sis.dari the angelic sis.im the big bro lol and jigg lil bro&#128553;
21289,21750,3,0,0,3,2,Tattoos are about expression not meaning. One mans trash is another mans treasure &#128161;&#128176;
21318,21779,3,0,0,3,2,Terrifying. #leprechaun http://t.co/447wgkSVVG
21319,21780,3,0,0,3,2,Text me instead of playing flappy birds #SoIKnowItsReal
21329,21790,3,0,1,2,2,Thank you Charlie #FF @Charlie4927 @StacyDmomof5 @PattiSM74 @RevkahJC @cantUCIMblonde @Kacado
21330,21791,3,0,0,3,2,Thank you Charlie @Charlie4927 @StacyDmomof5 @cantUCIMblonde @RevkahJC @PattiSM74 @Kacado
21331,21792,3,0,0,3,2,"Thank you Charlie, Happy Thursday @Charlie4927 @StacyDmomof5 @PattiSM74 @Kacado @cantUCIMblonde @RevkahJC"
21332,21793,3,0,0,3,2,"Thank you, hand out that candy Charlie @Charlie4927 @StacyDmomof5 @RevkahJC @cantUCIMblonde @Kacado @PattiSM74"
21333,21794,3,0,1,2,2,Thanks @delaney_jade for coming with me last night because it's ghetto and no one else could of handled it! #Summer2014
21334,21795,3,0,0,3,2,Thanks Charlie @Charlie4927 @RevkahJC @StacyDmomof5 @PattiSM74 @cantUCIMblonde @Kacado
21335,21796,3,0,1,2,2,Thanks Charlie @Charlie4927 @StacyDmomof5 @RevkahJC @PattiSM74 @cantUCIMblonde @Kacado
21336,21797,3,0,0,3,2,"Thanks Charlie, have a great evening @Charlie4927 @StacyDmomof5 @RevkahJC @cantUCIMblonde @Kacado @PattiSM74"
21339,21800,3,0,0,3,2,"Thanks to @JoMousley80 cracker tweets today, my pilchards on Krackerwheat are repeating on me like a typical night on the #BBC :-/"
21345,21806,3,0,1,2,2,That 'Ouija' movie look like trash
21347,21808,3,0,0,3,2,That Principal shld be ashamed 'Look at these poor colored kids who WE made smart' They are not your props. #disgusted #morningjoe
21386,21848,3,0,0,3,2,That crow has socks
21390,21852,3,0,0,3,2,"That dude from Chicago w/ the fuzzy mustache and bangs, Johnny Love, he's whack. #memoriesofidots"
21393,21855,3,0,0,3,2,That front flip was trash. That's how I front flip into the swimming pool and land on my back every time.
21404,21866,3,1,0,2,2,That long hair doesn't cover up your redneck
21406,21868,3,1,0,2,2,That mocha colored chick doe&gt;&gt;&gt;&gt; think I fell in love&#128525;&#128525;&#128525;
21416,21878,3,0,0,3,2,That night cap nonsense is for the birds.!
21433,21895,3,0,0,3,2,That warm fuzzy feeling when you're able to give someone a helping hand. Talking about medical problems with others can really help.
21435,21897,3,0,0,3,2,That was a solid investment of 15 mins. Cue up Frank. Yankees. Wow.
21439,21901,3,0,0,3,2,That was not good times! Starting the mickey mouse club soon!
21440,21902,3,0,0,3,2,That was trash. I'm just gonna put my phone down. Goodnight
21442,21904,3,0,1,2,2,That'd been a ghetto little meal
21451,21913,3,0,1,2,2,That's like saying I've had the pinto since 72 RT @Shallow__Al @TonyClevenger dude I've had an iPhone since the beginning.
21459,21921,3,0,0,3,2,That's right I'm making brownies right now &#128526;&#128523;
21478,21940,3,0,0,3,2,"The ""Yanks"" Are Coming: From Disparagement to Pride http://t.co/HoELpcbBg6"
21479,21941,3,0,0,3,2,The #Yankees don't need Tanaka or Beltran or all these 'big name' players!!! #believe
21482,21944,3,0,1,2,2,The #teabagger #freemarket really doing wonders in #Bangladesh these last couple of days. #tcot #p2 #teaparty #randpaul
21484,21946,3,0,0,3,2,"The @Yankees are playing the @tigers tonight. In other words, I am not friends with @mtaraban."
21485,21947,3,0,0,3,2,The African Goshawk (Accipiter tachiro) is a species of bird of prey in the Accipitridae family. fou http://t.co/t9xi8IWocs
21486,21948,3,0,1,2,2,The Bucs has 2 great uniforms and ruined them both for that trash smh
21487,21949,3,0,0,3,2,The Conjuring wasn't trash. It just wasn't as good as Insidious.
21489,21951,3,0,0,3,2,"The Devil Wears Charlie, by Revlon. #lesserfilms"
21491,21953,3,0,0,3,2,The Giants trash
21492,21954,3,0,0,3,2,The Guy got excited when he saw Oreo cookie crusts. He thought I was making pie. He was bummed when he realized it was cheesecake.
21495,21957,3,0,0,3,2,The John Cantlie video issued by Al Furqan media is a new level of the Jihadi propaganda: promises more episodes &amp; wages ideological warfare
21496,21958,3,0,1,2,2,"The KFAN mock draft continues, Cleveland is ""on the clock"". Paul Allen has the Vikings 8th pick. I am going with Def back, Justin Gilbert"
21498,21960,3,0,0,3,2,"The Met Office has issued an amber warning of snow,at least it's not a warning of amber snow.Posh word for yellow."
21500,21962,3,0,0,3,2,"The Office, fuzzy socks, and my favorite blanket is literally all I need in life rn"
21501,21963,3,1,0,2,2,The Perfect Gift for the Jihadi on Your Shopping List http://t.co/YbcsutdGMw http://t.co/nNwums32b4
21502,21964,3,0,1,2,2,The Perfect Gift for the Jihadi on Your Shopping List http://t.co/wTNOloSY4t http://t.co/AuTAVOeG2u
21503,21965,3,0,1,2,2,The Pirates have made the playoffs and the Yankees are out...hell has frozen over
21505,21967,3,0,0,3,2,The Republican Lt Governor of Missouri says he's sorry he called LAW Anglo-American Law. Racist Pig That he is...
21506,21968,3,0,0,3,2,The Rick Scott/Charlie Crist ads have been running nearly non-stop in Florida for the past week. And they are getting even worse.
21507,21969,3,0,1,2,2,The Saints are pure trash lol smh
21511,21973,3,0,1,2,2,"The Walking Dead is trash people...

That is all. &#128514;"
21512,21974,3,1,0,2,2,The Wayans bros is the most retarded show ever.
21514,21976,3,0,0,3,2,The Yankees still suck! @nikaaaa3
21518,21980,3,0,0,3,2,"The beautiful Fairy Pools near Glenbrittle on the Isle of Skye, Scotland http://t.co/cyi6xSvn97"
21520,21982,3,0,0,3,2,The bengals have been trash for like 5 weeks it seems
21522,21984,3,0,0,3,2,The bird is the word. #EsuranceSave30
21523,21985,3,0,0,3,2,The birds and the bees &#128038;&#128029;
21524,21986,3,0,0,3,2,The birds and the bugs #voguet by Anat R http://t.co/ndMELHuWCg via @Etsy #vintage #jewelry #bugout #insects #birds
21536,21998,3,0,0,3,2,The boy who shot albino deer http://t.co/D4XajBEIb1
21537,21999,3,0,0,3,2,The brownies I just made are a sin
21546,22008,3,0,0,3,2,The early bird gets the worm But the second mouse gets the cheese
21547,22009,3,0,0,3,2,The early bird takes a nap before noon.
21550,22012,3,0,0,3,2,The ending to that Yankee game was so planned I can't even take it
21551,22013,3,0,1,2,2,The fact that the #Bruins drafted a Yankees fan just goes to show how weak the scouting staff is IMO. Didn't do their homework. #firechoreli
21552,22014,3,0,0,3,2,The family of Ron O'Neal needs to sue Wu-Tang for that trash song they released in his name.
21563,22025,3,0,0,3,2,The guinea fowls are not what they seem.
21572,22034,3,0,0,3,2,The jig
21573,22035,6,0,0,6,2,The jigg is up
21575,22037,3,0,0,3,2,"The last at-bat at Yankee Stadium. Thanks for making it a good one, Captain. #FarewellCaptain. http://t.co/UVJgbCpcbU"
21604,22067,3,0,0,3,2,The pro-ISIS Jihadi prayer from Hajj making the rounds now. http://t.co/5ee3eDXuOa
21605,22068,3,0,0,3,2,"The punishment should fit the crime. For instance, if you take the last Twinkie you should choke on that Twinkie. Twinkie's are sacred."
21608,22071,3,0,0,3,2,The redskins just begging to lose this game smh
21609,22072,3,0,1,2,2,The redskins should change their name to the injuns
21610,22073,3,0,1,2,2,The republican teabaggers hate this but screw em. http://t.co/6iutHYvhQm
21612,22075,3,0,0,3,2,The right for an English person to go about his business is more important than any suspicion of some rouge wog cop.
21623,22086,3,1,0,2,2,The two ringless fags RT @EverybodyHatesX: Barkley &amp; Reggie were talking nonsense the entire game
21627,22090,3,0,0,3,2,The value of Abu Qutada&#8217;s statement is that his credentials in Jihadi circles are impeccable. He&#8217;s facing trial on terrorism charges.
21639,22102,3,0,0,3,2,Thee Bears are trash tho...
21641,22104,3,0,0,3,2,Their gotta be a loaded lux vs Murda mook 3
21642,22105,3,0,1,2,2,Their salsa negro is awesome... @StacyMungo @Loriisright
21644,22107,3,0,0,3,2,Them brownies tho &#128524;&#128076;
21663,22126,3,0,1,2,2,"Then I went inside, in order to hide from mutant bird"
21664,22127,3,0,0,3,2,Then Zerah the Cushite came against them with an army of one million men and 300 chariots. They came as far as Mare&#8230; http://t.co/LpbeB04j4r
21676,22139,3,0,1,2,2,"There are LOTS of top tier wrestlers who started as ""yardies""."
21680,22143,3,0,0,3,2,There is a trash bag in my hall thats been there for like 2 wks. Weird thing: it changes consistency every few days
21681,22144,3,0,0,3,2,"There is no such rule as ""tie goes to the runner"". Out or safe. #Yankees #JohnSterling"
21683,22146,3,0,0,3,2,There is this yellow thing in the sky. I don't know what to make of it.
21686,22149,3,0,1,2,2,There should be a side trip into DC to Charlie Palmers during CPAC @SHannitysHair @TheFriddle @Glock4Piper @alleygirl2409
21689,22153,3,0,0,3,2,There's a bird nest in my garage and so now when the birds fly out they poop on my car. &#128529;
